General,,,,,,,,,,,,,User,s1805689,,,,,,
1.971305454,13.90625,0,29.578125,0,0,-84.53125,-63.453125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.971406255,12.984375,0,30,0,0,-83.09375,-62.484375,12.890625,-2.765625,-1.828125,0,0,1,0,0,0,1,1,9,32
1.971505655,12.03125,0,30.390625,0,0,-84.609375,-63.53125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.971606095,11.0625,0,30.75,0,0,-83.171875,-62.5625,12.890625,-2.765625,-1.828125,0,0,1,0,1,0,1,1,9,32
1.971706295,10.09375,0,31.09375,0,0,-84.6875,-63.609375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.971805575,9.109375,0,31.390625,0,0,-83.25,-62.640625,12.890625,-2.765625,-1.828125,0,0,1,0,0,0,1,1,9,32
1.971906136,8.125,0,31.65625,0,0,-84.765625,-63.6875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.972006296,7.125,0,31.90625,0,0,-83.328125,-62.71875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.972105696,6.125,0,32.109375,0,0,-84.84375,-63.765625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.972206176,5.109375,0,32.28125,0,0,-83.40625,-62.796875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.972306377,4.09375,0,32.4375,0,0,-84.921875,-63.84375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.972405697,3.0625,0,32.546875,0,0,-86.4375,-64.890625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.972506257,2.046875,0,32.625,0,0,-93.859375,-69.96875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.972606337,1.015625,0,32.671875,0,0,-101.28125,-75.046875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.972705617,0,0,32.6875,0,0,-108.703125,-80.125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.972805618,-1.015625,0,32.671875,0,0,-116.125,-85.203125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.972906178,-2.046875,0,32.625,0,0,-123.546875,-90.28125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.973006298,-3.0625,0,32.546875,0,0,-130.96875,-95.359375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.973105538,-4.09375,0,32.4375,0,0,-138.390625,-100.4375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.973206219,-5.109375,0,32.28125,0,0,-145.8125,-105.515625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.973306379,-6.125,0,32.109375,0,0,-153.234375,-110.59375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,54,32
1.973405619,-7.125,0,31.90625,0,0,-160.65625,-115.671875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.973506139,-8.125,0,31.65625,0,0,-168.078125,-120.75,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,54,32
1.973606339,-9.109375,0,31.390625,0,0,-175.5,-125.828125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.97370558,-10.09375,0,31.09375,0,0,-182.921875,-130.90625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,54,32
1.97380618,-11.0625,0,30.75,0,0,-190.34375,-135.984375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.9739063,-12.03125,0,30.390625,0,0,-191.859375,-137.03125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,54,32
1.97400554,-12.984375,0,30,0,0,-193.375,-138.078125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.97410618,-13.90625,0,29.578125,0,0,-191.9375,-137.109375,12.890625,-2.765625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.974205981,-14.828125,0,29.125,0,0,-193.453125,-138.15625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.974305461,-15.75,0,28.640625,0,0,-192.015625,-137.1875,12.890625,-2.765625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.974406261,-16.640625,0,28.140625,0,0,-193.53125,-138.234375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.974505621,-17.515625,0,27.59375,0,0,-192.09375,-137.265625,12.890625,-2.765625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.974606142,-18.375,0,27.03125,0,0,-193.609375,-138.3125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.974706302,-19.203125,0,26.4375,0,0,-192.171875,-137.34375,12.890625,-2.765625,-1.828125,0,0,1,0,1,0,1,1,9,32
1.974806302,-20.03125,0,25.828125,0,0,-193.6875,-138.390625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.974905662,-20.828125,0,25.1875,0,0,-192.25,-137.421875,12.890625,-2.765625,-1.828125,0,0,1,0,0,1,1,1,9,32
1.975006142,-21.609375,0,24.515625,0,0,-193.765625,-138.46875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.975106303,-22.375,0,23.828125,0,0,-192.328125,-137.5,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.975205623,-23.109375,0,23.109375,0,0,-193.84375,-138.546875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.975305463,-23.828125,0,22.375,0,0,-192.40625,-137.578125,12.890625,-2.765625,-1.828125,0,0,1,0,1,0,1,1,9,32
1.975406303,-24.515625,0,21.609375,0,0,-193.921875,-138.625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.975505624,-25.1875,0,20.828125,0,0,-192.484375,-137.65625,12.890625,-2.765625,-1.828125,0,0,1,1,1,0,1,1,9,32
1.975606184,-25.828125,0,20.03125,0,0,-196.953125,-140.71875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.975706304,-26.4375,0,19.203125,0,0,-204.375,-145.796875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.975805584,-27.03125,0,18.375,0,0,-211.796875,-150.875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.975906224,-27.59375,0,17.515625,0,0,-219.21875,-155.953125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.976006305,-28.140625,0,16.640625,0,0,-226.640625,-161.03125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.976105585,-28.640625,0,15.75,0,0,-234.0625,-166.109375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.976206185,-29.125,0,14.828125,0,0,-241.484375,-171.1875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.976306345,-29.578125,0,13.90625,0,0,-248.90625,-176.265625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.976405585,-30,0,12.984375,0,0,-256.328125,-181.34375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.976506146,-30.390625,0,12.03125,0,0,-263.75,-186.421875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.976606266,-30.75,0,11.0625,0,0,-271.171875,-191.5,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,54,32
1.976705626,-31.09375,0,10.09375,0,0,-278.59375,-196.578125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.976805586,-31.390625,0,9.109375,0,0,-286.015625,-201.65625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,54,32
1.976906147,-31.65625,0,8.125,0,0,-293.4375,-206.734375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.977006267,-31.90625,0,7.125,0,0,-300.859375,-211.8125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,54,32
1.977105587,-32.109375,0,6.125,0,0,-302.375,-212.859375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.977206147,-32.28125,0,5.109375,0,0,-300.9375,-211.890625,12.890625,-2.765625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.977306347,-32.4375,0,4.09375,0,0,-302.453125,-212.9375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.977405628,-32.546875,0,3.0625,0,0,-301.015625,-211.96875,12.890625,-2.765625,-1.828125,0,0,1,0,0,1,0,0,9,32
1.977506148,-32.625,0,2.046875,0,0,-302.53125,-213.015625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.977606268,-32.671875,0,1.015625,0,0,-301.09375,-212.046875,12.890625,-2.765625,-1.828125,0,0,1,0,0,1,1,1,9,32
1.977705628,-32.6875,0,0,0,0,-302.609375,-213.09375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.977806148,-32.671875,0,-1.015625,0,0,-301.171875,-212.125,12.890625,-2.765625,-1.828125,0,0,1,0,0,0,1,1,9,32
1.977906349,-32.625,0,-2.046875,0,0,-302.6875,-213.171875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.978005589,-32.546875,0,-3.0625,0,0,-301.25,-212.203125,12.890625,-2.765625,-1.828125,0,0,1,0,0,1,1,1,9,32
1.978106189,-32.4375,0,-4.09375,0,0,-302.765625,-213.25,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.978206309,-32.28125,0,-5.109375,0,0,-301.328125,-212.28125,12.890625,-2.765625,-1.828125,0,0,1,1,1,0,1,1,9,32
1.97830571,-32.109375,0,-6.125,0,0,-302.84375,-213.328125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.97840615,-31.90625,0,-7.125,0,0,-301.40625,-212.359375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.97850627,-31.65625,0,-8.125,0,0,-302.921875,-213.40625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.97860559,-31.390625,0,-9.109375,0,0,-301.484375,-212.4375,12.890625,-2.765625,-1.828125,0,0,1,1,1,0,1,1,9,32
1.97870619,-31.09375,0,-10.09375,0,0,-303,-213.484375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.978806191,-30.75,0,-11.0625,0,0,-304.515625,-214.53125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.978906311,-30.390625,0,-12.03125,0,0,-311.9375,-219.609375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.979005631,-30,0,-12.984375,0,0,-319.359375,-224.6875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.979106151,-29.578125,0,-13.90625,0,0,-326.78125,-229.765625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.979206352,-29.125,0,-14.828125,0,0,-334.203125,-234.84375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.979305912,-28.640625,0,-15.75,0,0,-341.625,-239.921875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.979406272,-28.140625,0,-16.640625,0,0,-349.046875,-245,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.979506352,-27.59375,0,-17.515625,0,0,-356.46875,-250.078125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,54,32
1.979605712,-27.03125,0,-18.375,0,0,-363.890625,-255.15625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.979706153,-26.4375,0,-19.203125,0,0,-371.3125,-260.234375,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,54,32
1.979806313,-25.828125,0,-20.03125,0,0,-378.734375,-265.3125,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.979905633,-25.1875,0,-20.828125,0,0,-386.15625,-270.390625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,54,32
1.980006153,-24.515625,0,-21.609375,0,0,-393.578125,-275.46875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
1.980106313,-23.828125,0,-22.375,0,0,-401,-280.546875,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,54,32
1.980205634,-23.109375,0,-23.109375,0,0,-408.421875,-285.625,12.890625,-2.765625,-1.828125,0,0,0,1,1,0,1,1,9,32
